1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-3.8994e-07,-5.2421e-07,6.0058e-07,-5.7122e-07,8.7317e-07,7.6046e-08,-9.1441e-08,2.0317e-07,3.0074e-07,7.8724e-07,-6.1922e-07,1.8825e-07,-1.2711e-09,-4.3187e-07,1.2703e-06,-4.0671e-08,9.3812e-07,-7.5189e-07,3.6063e-07,1.0926e-06,-2.9382e-07,-1.3259e-07,-1.2689e-07,5.8196e-07,-3.7602e-07,-4.4456e-07,6.8967e-07,4.4703e-07,3.4004e-07,-3.5497e-07,1.0023e-06,1.0561e-07,1.5773e-07,-3.9951e-07,3.9619e-07,4.7028e-07,-1.2628e-06,9.7378e-07,-4.1081e-07,4.4098e-07,3.9731e-07,4.5729e-07,-1.976e-07,9.026e-08,-2.2608e-07,-1.6992e-07,8.6642e-08,1.6636e-07,1.6692e-06,6.2022e-07,-7.3343e-07,6.4651e-07,2.5982e-08,3.2627e-07,-3.8831e-07,6.1593e-07,1.3923e-06,5.6795e-07,7.1405e-07,-3.9425e-07,6.9037e-07,-1.2427e-06,4.4489e-07,1.0815e-06,1.2757e-07,5.9095e-07,-7.544e-07,1.423e-06,7.2945e-07,-5.4995e-08,1.0367e-06,5.9987e-07,4.1328e-07,-8.6318e-07,6.1139e-07,9.4519e-08,-2.5705e-07,5.721e-07,7.0901e-08,8.4575e-07,-2.5426e-07,-3.5895e-07,1.2801e-06,3.4403e-07,-4.7566e-07,1.3479e-06,2.9293e-07,-3.835e-07,-2.1007e-07,6.7779e-07,-4.0102e-07,3.0663e-07,-2.7857e-07,9.7269e-07,-1.0584e-06,4.573e-07,-2.9371e-08,-6.4063e-07,1.8579e-06,3.479e-07,-9.9796e-07,5.0536e-07,2.0468e-08,4.8404e-07,2.7649e-07,9.4151e-07,1.2101e-07,2.5027e-07,3.858e-07,5.597e-07,7.8442e-08,5.1117e-07,7.0901e-07,-1.402e-07,1.5692e-07,5.8234e-07,2.5414e-07,-2.408e-07,1.779e-06,-4.1133e-07,7.6708e-07,4.2671e-07,1.6825e-07,4.0893e-07,-2.461e-07,4.0375e-07,-2.8261e-08,4.2241e-07,5.7218e-07,2.9776e-07,8.5828e-08,7.1951e-07,-2.2088e-07,5.4657e-07,5.5415e-07,6.1754e-07,-8.6837e-07,6.647e-07,7.8397e-09,3.6725e-07,1.6839e-07,1.3008e-06,-5.8337e-07,-1.9246e-07,-5.5665e-07,3.5878e-07,5.1214e-07,5.4803e-07,-5.6385e-07,-1.6478e-07,1.5233e-08,4.2274e-07,5.0129e-07,-4.5355e-07,-1.4843e-07,-9.3661e-07,1.0173e-06,-5.4894e-07,1.1818e-07,5.0224e-07,-3.0888e-07,-1.0434e-06,1.1662e-06,-6.8086e-07,1.4237e-07,7.4512e-07,-2.6625e-07,3.3746e-07,6.2071e-07,2.9173e-07,-3.5821e-07,4.8517e-08,5.1653e-07,5.9835e-07,8.4188e-07,3.5075e-07,-5.958e-07,1.7934e-07,8.3385e-07,9.4839e-08,2.2318e-07,-4.721e-07,9.6416e-07,-5.9203e-07,-4.7202e-07,3.1725e-07,-1.2263e-07,4.1747e-07,4.8339e-07,-4.1708e-08,1.666e-07,2.0798e-07,5.2617e-07,-1.0228e-06,2.9223e-07,2.5119e-07,1.2269e-06,4.2973e-07,-3.6797e-07,4.4097e-07,1.7537e-07,-6.0163e-07,5.8989e-07,6.241e-07,1.07e-07,1.8457e-07,5.4578e-07,-1.5384e-06,1.4075e-06,-2.2688e-07,1.2462e-06,3.734e-08,3.1091e-07,5.6375e-07,2.5784e-07,-5.3436e-07,5.6938e-07,-1.6868e-07,4.1952e-07,1.2619e-07,-5.8523e-07,1.1582e-06,1.8477e-07,-8.3871e-07,1.5203e-06,-1.3744e-06,9.8168e-07,1.8195e-07,-1.2502e-07,1.3915e-07,-2.6596e-07,-2.8563e-07,1.1602e-06,1.4362e-07,7.9084e-07,7.8037e-08,-4.3018e-07,7.419e-08,1.0168e-07,-8.6861e-08,1.2927e-06,-2.2697e-07,-2.1966e-07,1.2222e-06,2.2731e-07,-3.1049e-07,1.1579e-06,5.5183e-07,1.8919e-07
5.4759e-07,3.1262e-06,2.3089e-06,-4.7148e-07,-1.8949e-06,-9.5545e-07,6.8981e-07,2.5103e-06,1.079e-06,-3.632e-07,-1.8389e-06,-8.7613e-07,1.3089e-06,1.6178e-06,1.6466e-06,-1.058e-06,-1.4736e-06,-2.7133e-08,2.9001e-07,2.2375e-06,7.0949e-07,1.0956e-07,-5.3585e-07,-1.4915e-07,7.6115e-07,1.9956e-06,2.7397e-07,-6.0608e-07,-7.6335e-07,-4.4324e-07,5.6518e-07,4.1755e-07,1.3484e-07,1.1201e-06,7.1918e-07,-3.8693e-07,-2.6575e-07,1.137e-06,1.1463e-06,-3.7683e-07,-1.7422e-06,-7.5186e-09,7.2008e-07,2.2312e-07,-6.7654e-07,6.0406e-07,1.3503e-07,-2.8272e-07,-8.3173e-07,1.862e-06,2.2942e-06,1.1807e-06,2.3322e-07,-9.1649e-07,1.8682e-07,1.1741e-06,9.7643e-07,6.3893e-07,-8.2692e-08,-1.6432e-06,-7.6492e-07,7.5727e-07,1.391e-06,5.3022e-07,1.8488e-07,-1.2568e-06,-7.7272e-08,3.574e-07,1.1737e-06,9.8624e-07,5.2047e-07,-1.5081e-06,7.8413e-08,1.055e-06,2.4249e-07,-1.3137e-07,2.7116e-07,2.0329e-07,1.3664e-06,-6.7117e-08,6.1815e-07,-4.3117e-07,4.6951e-07,9.2108e-07,9.2203e-08,1.6561e-06,1.1253e-07,-1.3321e-06,4.582e-07,-4.916e-07,-3.1796e-07,9.1165e-07,1.2664e-07,-4.7404e-07,4.7313e-07,3.5373e-07,3.63e-07,6.3832e-07,5.3247e-07,9.3067e-07,-3.5291e-07,1.5054e-07,-2.8843e-07,9.1379e-07,1.2375e-08,-3.29e-07,-2.0672e-07,2.7949e-07,7.0413e-07,8.3157e-07,7.0489e-07,3.8079e-07,2.6224e-07,-2.6906e-07,2.3465e-07,9.7246e-07,-4.5195e-07,3.2482e-08,1.213e-07,4.7034e-07,1.6746e-07,8.6848e-07,-4.7177e-08,6.7521e-08,-4.7615e-08,-3.5053e-07,-1.2147e-08,6.507e-07,6.463e-07,-6.2664e-07,3.1872e-08,-7.8579e-07,1.1259e-06,-7.9865e-08,-5.5065e-07,8.1586e-07,6.0159e-07,-4.0562e-07,2.3587e-07,-6.4172e-07,2.1461e-07,3.7692e-07,5.1327e-08,9.4965e-07,-4.0957e-07,-5.6397e-07,-6.1832e-07,3.6498e-07,1.0799e-06,4.8288e-07,6.0488e-08,-2.9795e-07,3.7102e-07,1.9536e-07,5.0889e-07,7.2624e-07,5.7044e-07,-1.9773e-07,-1.4185e-06,-2.5387e-08,1.8224e-06,3.61e-07,-1.4514e-07,-4.0186e-07,4.3219e-07,7.0326e-07,1.0267e-06,8.0251e-07,-4.8507e-08,-7.8471e-07,1.6407e-07,2.6973e-07,1.3423e-06,-2.778e-07,5.6145e-07,-2.484e-07,-1.2901e-06,7.357e-07,-8.1997e-08,1.0474e-06,1.8588e-07,6.5601e-07,-7.0935e-07,8.0681e-07,4.4376e-07,-1.3813e-07,-3.4691e-08,4.0634e-07,-1.0986e-07,3.1696e-07,1.4058e-07,1.0693e-06,-9.8628e-07,2.5442e-08,6.2791e-08,3.1759e-07,8.0554e-07,-4.5774e-08,5.8237e-07,-1.3774e-06,5.1124e-07,1.2883e-07,8.5285e-08,-2.3036e-07,8.066e-07,-4.426e-07,-1.6937e-07,3.8095e-07,3.5248e-07,3.0604e-07,5.4243e-07,-1.2934e-07,1.8511e-07,5.127e-07,7.0668e-08,-3.6039e-07,1.0492e-06,3.3129e-07,8.9496e-07,1.4735e-08,-5.5702e-07,-2.6618e-07,1.1458e-06,2.0836e-07,-1.1518e-07,4.5868e-07,-3.0746e-07,1.3264e-06,4.5113e-07,-2.054e-07,-1.7662e-07,4.6314e-07,-3.0564e-07,2.5711e-07,1.0043e-06,1.1103e-06,-1.2444e-07,2.8535e-07,-8.103e-07,9.4811e-07,-2.2387e-07,-2.8944e-07,-2.6356e-07,5.9179e-07,7.7103e-07,2.6923e-07,-1.6466e-08,-1.8192e-07,-4.5056e-07
5.2465e-05,-0.00013976,-3.772e-05,-3.1632e-05,0.00024295,-0.00027825,0.00011465,-0.00011387,5.2059e-05,-0.00012333,0.00014747,-0.00012528,-6.7945e-05,-0.00010883,0.00031945,-4.1704e-05,0.00010687,-0.00041819,7.2672e-06,-0.00045815,0.00025343,-0.00018914,0.00019858,7.7425e-05,-8.1859e-05,-0.0002866,0.00032393,-0.00010064,0.00028962,-9.6609e-05,-0.00032783,-8.3679e-05,0.00024451,0.00020157,-0.00022029,0.00015891,-0.00010141,8.0034e-05,0.0002813,-3.4515e-05,-0.00032653,0.00024984,-0.00025604,-7.3107e-05,-0.00013488,0.00036185,-0.00025463,0.00052182,-0.00037222,-0.00011286,0.00029649,-0.00016693,-0.00018279,0.00012972,0.00029849,-0.00035557,-0.00012941,-8.8062e-05,4.5361e-05,1.9584e-05,-9.6606e-05,1.1751e-05,-1.3953e-06,-7.3285e-05,0.00035485,-0.00020703,8.3254e-05,-0.00046924,0.00053498,-0.00019215,1.5552e-05,-0.00027613,9.3403e-05,-1.3727e-05,-0.00010963,-5.4333e-05,-5.4242e-05,0.00032598,-0.00015443,-0.00016331,0.00042145,-0.00047956,0.00018795,-8.4229e-05,1.0637e-05,-0.00026618,-0.00016922,0.00043279,3.1775e-05,0.000163,1.169e-05,-0.00011173,0.00021751,-0.00021161,0.00037258,-0.00018916,-1.4828e-05,0.00016367,-0.00041311,-0.00011932,0.0003136,0.00057091,-0.00014835,-0.00039056,0.00021289,-4.2011e-05,-0.00010528,3.2179e-05,-8.4519e-05,0.00012056,-0.00047261,0.00021651,-1.9856e-05,1.5828e-05,-4.0426e-05,-0.00014813,-8.5063e-05,0.00016857,-7.1756e-05,-0.00010005,0.00011002,-0.00015147,0.00047717,-8.0809e-05,-0.00020051,0.00023809,-6.2624e-05,-0.00028152,0.00039993,-0.00013132,0.00016544,-4.4918e-05,5.5911e-05,-0.00041887,0.00011119,9.0753e-05,0.00028835,4.9649e-05,3.4224e-05,-5.1015e-06,0.00016195,1.9202e-05,-4.2068e-05,-0.00017809,0.0003826,-0.00030454,0.00024354,-0.00012201,0.00015916,0.00011885,-0.00025105,-2.6351e-05,0.000155,-9.2225e-05,-0.00021337,9.4467e-05,-0.00027154,-0.00017923,0.00036992,8.931e-05,-0.00031806,0.00037184,-0.00010369,-4.7993e-05,-0.00028975,-1.5094e-06,0.00042796,-0.00012285,-0.00019995,-0.00016596,-0.0001319,6.2619e-05,-7.5136e-05,-0.00019788,-6.5039e-05,1.2739e-05,8.2882e-06,7.976e-05,-5.2408e-05,-0.00012622,4.3964e-05,0.00010308,9.5419e-05,0.00036476,5.2843e-05,3.1716e-05,0.00024539,-0.00014641,0.0002006,-0.00037246,-1.2212e-05,-2.0707e-06,4.1141e-05,0.00034306,-0.00031427,0.00023018,-0.00017451,-0.000137,0.00038951,0.00014865,-0.00020471,0.0003835,-0.00011549,0.00027174,0.0001218,0.00040501,-0.00031577,0.00035161,-0.00019752,0.00058358,-1.6016e-05,-0.00022768,-0.00018029,0.00048563,8.2852e-06,-0.00032101,-0.00010322,1.4305e-06,9.3699e-05,1.2381e-05,3.0272e-05,-1.8053e-05,0.0002306,0.00010105,-2.174e-06,-0.00010025,6.0484e-05,1.961e-05,-6.513e-05,8.8661e-06,4.5219e-05,0.00021387,-9.8369e-05,0.00010963,2.9482e-05,-1.8155e-07,-0.0001149,5.4898e-05,-0.00010892,-4.359e-06,1.0124e-05,0.00020869,0.00017757,-0.00022724,-7.6709e-06,-0.00011891,2.3899e-05,-2.444e-05,-8.7929e-05
